run_id,scope,set_id,set_role,experiment_type,family,N,seed,n_train,n_val,n_test,epochs,batch_size,learning_rate,test_mae_eV_per_atom,best_epoch,best_epoch_source,best_val_l1,prediction_path,prediction_sha256,history_train_path,history_train_sha256,history_val_path,history_val_sha256,summary_path,summary_sha256,mae_recompute_match,epoch_crosscheck_status,validation_status
P5-R036,main,1,canonical,fine_tune,nitride,50,0,45,5,242,50,16,0.0001,0.0713176505855662,1,unique_argmin_history_val,0.013796609826386,results/protocol_1/nitride/N50_seed0/finetune_last2/prediction_results_test_set.csv,fb914523a4f9f16945a6fd8432f512f913fb724329e0f99be6bda46de7fa31c4,results/protocol_1/nitride/N50_seed0/finetune_last2/history_train.json,718685426255c20605629bdfc3e2dc43b7ce88f2682ef3e055f567dde33c787d,results/protocol_1/nitride/N50_seed0/finetune_last2/history_val.json,41a401b947e59ea149844d06cb19b89f2823bda30ff72e1479b13b03c4166dd5,results/protocol_1/nitride/N50_seed0/finetune_last2/summary.json,21cab277f2cd61c82ebf55acf67ac9725a225be607229b67f6fc265b78629343,True,summary_match,validated
P5-R037,main,1,canonical,fine_tune,nitride,50,1,45,5,242,50,16,0.0001,0.0712270985072679,1,unique_argmin_history_val,0.00549870682880282,results/protocol_1/nitride/N50_seed1/finetune_last2/prediction_results_test_set.csv,36d8e636d73960a3cfe68711d7f0e5ab78d42f99b627206971d31f4d6649d65a,results/protocol_1/nitride/N50_seed1/finetune_last2/history_train.json,6cf59ea0590599db99d1e1a4a5b5ea169400d9929ea498f02f8f35e8d66abf1c,results/protocol_1/nitride/N50_seed1/finetune_last2/history_val.json,eb63972954165f641edb5a428fe27e651170ebac6ab5143f98ff1c6613214788,results/protocol_1/nitride/N50_seed1/finetune_last2/summary.json,7f0646fe09dd9e9913a45c23d309766ae8399e76c6c2efbe2db0d43dccfc2ce5,True,summary_match,validated
P5-R038,main,1,canonical,fine_tune,nitride,50,2,45,5,242,50,16,0.0001,0.0738434412801438,1,unique_argmin_history_val,0.0145753789693117,results/protocol_1/nitride/N50_seed2/finetune_last2/prediction_results_test_set.csv,abb7be781c6e8418d43104a5c42ad6b897ce1d1433ef2f97121949e349c45e02,results/protocol_1/nitride/N50_seed2/finetune_last2/history_train.json,eadea3db7e35582bafae3a3d3343174223931a5773dc759bfcaaaae2deb87e3a,results/protocol_1/nitride/N50_seed2/finetune_last2/history_val.json,5ddd4cc4e84758793b86d910c8c9e0d434de92da5a1479deba90b0b6d29a74d6,results/protocol_1/nitride/N50_seed2/finetune_last2/summary.json,5340ad97da644f2a67fe01fd43c238d5af69356fcb2870a5c270f179a3ec3010,True,summary_match,validated
P5-R039,main,1,canonical,fine_tune,nitride,50,3,45,5,242,50,16,0.0001,0.0707992338767845,1,unique_argmin_history_val,0.00882694404572248,results/protocol_1/nitride/N50_seed3/finetune_last2/prediction_results_test_set.csv,08b1e8a61753439f33d7fd4092a0f95ace8f5408627ec0277a6e63e64f9f313e,results/protocol_1/nitride/N50_seed3/finetune_last2/history_train.json,32b4a537a8e0ceaf7809211d17144d44e91834c865e440011c62e59d4061eeac,results/protocol_1/nitride/N50_seed3/finetune_last2/history_val.json,ebd3b865f75e0ed269a328eb3e9764165f79de77a59a8b4e88e1c2fb84029b16,results/protocol_1/nitride/N50_seed3/finetune_last2/summary.json,d3cc4c0c37d8ad3287fa493c37c812da129442bacc048f9eb2a21afe4d920333,True,summary_match,validated
P5-R040,main,1,canonical,fine_tune,nitride,50,4,45,5,242,50,16,0.0001,0.0711695157407113,1,unique_argmin_history_val,0.0145043497905135,results/protocol_1/nitride/N50_seed4/finetune_last2/prediction_results_test_set.csv,e5c34f415df88bc090c5e263f72f5fabdea2fcf59e9bb84b6ae15ab2a918d190,results/protocol_1/nitride/N50_seed4/finetune_last2/history_train.json,e636870630658145e0dac71e98d016c18ed21f2cbb3c4050fc61725ad95101b2,results/protocol_1/nitride/N50_seed4/finetune_last2/history_val.json,15966d048bf44609271f314f7bd6bc7305d05d4f695b9c54ca1d4cf9a2fb5d55,results/protocol_1/nitride/N50_seed4/finetune_last2/summary.json,b065ce0b91c19d6d4e7680d2d729cd12d6feeb7e29940069f0858a08400a259b,True,summary_match,validated
P5-R041,main,1,canonical,fine_tune,nitride,100,0,90,10,242,50,16,0.0001,0.0745786139125789,1,unique_argmin_history_val,0.0599720254540443,results/protocol_1/nitride/N100_seed0/finetune_last2/prediction_results_test_set.csv,ab6fb6cc20931da1905c7d41ef6404960454a071f03e9783835bb885623e61fe,results/protocol_1/nitride/N100_seed0/finetune_last2/history_train.json,a4860e5cb15e4f36731c710749923a9dbe5197c09e4eee7fbedeea6c956d06dc,results/protocol_1/nitride/N100_seed0/finetune_last2/history_val.json,88c2045bdbdd1187dd6f8f0c78fcc4d47cafeec9677447d4664562b502c49ceb,results/protocol_1/nitride/N100_seed0/finetune_last2/summary.json,aea4ba7dcd084b2dc967f5b6edf4365cee8b51cfa00a7efaa78349edd1bf4fc3,True,summary_match,validated
P5-R042,main,1,canonical,fine_tune,nitride,100,1,90,10,242,50,16,0.0001,0.0766842600096725,1,unique_argmin_history_val,0.0195537433028221,results/protocol_1/nitride/N100_seed1/finetune_last2/prediction_results_test_set.csv,d3a2fa26f0b6eae47853f2c05f25a6d25a8593853c60af4b2912681775b2e4f9,results/protocol_1/nitride/N100_seed1/finetune_last2/history_train.json,ea379d0bae5bc2f26fba0f4d264cdc892cee67abfe3d3cc1a74be8df3b71b55e,results/protocol_1/nitride/N100_seed1/finetune_last2/history_val.json,5ed2259a95b9b330b513b2cdf4411454d46392822e8f9bd225a40959f4f1cdba,results/protocol_1/nitride/N100_seed1/finetune_last2/summary.json,0b2bd841c69185cc388a96a578e9abbba5543e274846df34085aa87571eded70,True,summary_match,validated
P5-R043,main,1,canonical,fine_tune,nitride,100,2,90,10,242,50,16,0.0001,0.078501824312651,1,unique_argmin_history_val,0.0207724329084158,results/protocol_1/nitride/N100_seed2/finetune_last2/prediction_results_test_set.csv,d7212b768a711a07b95f99a505e99dac450b4ad2d62443f7a45128fc06f7fd19,results/protocol_1/nitride/N100_seed2/finetune_last2/history_train.json,9f2d8d963195e889e98a9fb909f934882027fea757ccc0f28e5f2cbf11c04e97,results/protocol_1/nitride/N100_seed2/finetune_last2/history_val.json,e58a516096037357e99246cd5f9aa46284b864b4ea1ba01e33664f3788db47c3,results/protocol_1/nitride/N100_seed2/finetune_last2/summary.json,272fdc7151a2efd40e1f44926840566d47364d3f7a65ae36d548575710408a4c,True,summary_match,validated
P5-R044,main,1,canonical,fine_tune,nitride,100,3,90,10,242,50,16,0.0001,0.0735962790598677,1,unique_argmin_history_val,0.0149026084691286,results/protocol_1/nitride/N100_seed3/finetune_last2/prediction_results_test_set.csv,305d8f852688e74d0ea56939035914dcc65676f2f39a573c3fbe3c27a2e9fb54,results/protocol_1/nitride/N100_seed3/finetune_last2/history_train.json,c12516bbdf882d8be215f2d65249bbb2ca0691b1767b291a764fea7f17d57f2a,results/protocol_1/nitride/N100_seed3/finetune_last2/history_val.json,a7282331a1a3ec42b594d87498f5a2bd9d76b6d33d58d72d08565b702073ff80,results/protocol_1/nitride/N100_seed3/finetune_last2/summary.json,a4df6ada7a2173461a1a085c82f1bfb4b2553a25b601b8f06fbbdf944ccdf2e1,True,summary_match,validated
P5-R045,main,1,canonical,fine_tune,nitride,100,4,90,10,242,50,16,0.0001,0.0749982919867251,1,unique_argmin_history_val,0.0261691994965076,results/protocol_1/nitride/N100_seed4/finetune_last2/prediction_results_test_set.csv,59830707012b74f7e2cd4683d4b7317348e32b6719a9b1e4ff90bceb1f26b986,results/protocol_1/nitride/N100_seed4/finetune_last2/history_train.json,535e205aae4e97813ccaa32b2e2f5b24bdae248e7ae468d9deb4aa031eb6d667,results/protocol_1/nitride/N100_seed4/finetune_last2/history_val.json,024e63660c0690d7d67fdf77fa91933fe07d8cc93d7acc0a68a3028ade4d0922,results/protocol_1/nitride/N100_seed4/finetune_last2/summary.json,41dc363207700602a44826d42d9587421cd50e977f61d23cdf346a592f865305,True,summary_match,validated
P5-R046,main,1,canonical,fine_tune,nitride,200,0,180,20,242,50,16,0.0001,0.0863715487278321,49,unique_argmin_history_val,0.0385543182492256,results/protocol_1/nitride/N200_seed0/finetune_last2/prediction_results_test_set.csv,424b50231596f5ecf870951e713ce3bb7d9e882d0d05fd489591f2794e72ec32,results/protocol_1/nitride/N200_seed0/finetune_last2/history_train.json,00fd6c3ddec74934ac16560970605fa375630d2a4af888cf651c31253f26ce47,results/protocol_1/nitride/N200_seed0/finetune_last2/history_val.json,4cb84786f192def19e47331c37c2fbeb09086c3785172f6636156fb10dfaaf65,results/protocol_1/nitride/N200_seed0/finetune_last2/summary.json,3cf5fbb3d7ecc2ef6f83ed6f6138c05faadd2e393a8162ae27e20b732db16281,True,summary_match,validated
P5-R047,main,1,canonical,fine_tune,nitride,200,1,180,20,242,50,16,0.0001,0.0851911826613398,1,unique_argmin_history_val,0.0264859441667795,results/protocol_1/nitride/N200_seed1/finetune_last2/prediction_results_test_set.csv,305056bd7cc5f7a1d24e79f6dd9f945a9b76c54ac95e3d817f5719f0f0bd36b7,results/protocol_1/nitride/N200_seed1/finetune_last2/history_train.json,c81d125e16b033f08ef4d32ff68667220eaa8952b6837897c4703a6673365da2,results/protocol_1/nitride/N200_seed1/finetune_last2/history_val.json,287641619f6aff497103c1dd334b9f93df6b9e2fe1261582bcf4264061243bbb,results/protocol_1/nitride/N200_seed1/finetune_last2/summary.json,b5740568a1a7dbcee3ddff6adcd7a21d5867faa2a7cd6f1efb657a6a03b478a4,True,summary_match,validated
P5-R048,main,1,canonical,fine_tune,nitride,200,2,180,20,242,50,16,0.0001,0.0846078078962924,1,unique_argmin_history_val,0.0225435728207231,results/protocol_1/nitride/N200_seed2/finetune_last2/prediction_results_test_set.csv,d8beab75f6ec899de9cf1fe80635e7f48b70491b5319b7b3b0dd307fc4da3ff9,results/protocol_1/nitride/N200_seed2/finetune_last2/history_train.json,7b99fccac7d035a6aed87294a54bbc94c679c0878fe98927a5e0625768bc6d6b,results/protocol_1/nitride/N200_seed2/finetune_last2/history_val.json,f19f74d74b611631cb1a27fd3297d595e8b3fa0a10fcb574f8f9497fcbb9a856,results/protocol_1/nitride/N200_seed2/finetune_last2/summary.json,f970f30c1636c6a29fed6caafb583916c278a47ceb39e7a5df165796af244f7d,True,summary_match,validated
P5-R049,main,1,canonical,fine_tune,nitride,200,3,180,20,242,50,16,0.0001,0.0852779248914073,1,unique_argmin_history_val,0.0705257691442966,results/protocol_1/nitride/N200_seed3/finetune_last2/prediction_results_test_set.csv,3961fd28d3096d50a3a0ec63b2c6e89a6a8c7beb379199737bb2cda8b0a35cb6,results/protocol_1/nitride/N200_seed3/finetune_last2/history_train.json,d9df3ce82d3ea45992d729b69cb0aaff0a1558d1a720fe7af11db50265e8b540,results/protocol_1/nitride/N200_seed3/finetune_last2/history_val.json,b80b1fd2ddec34a427ab8000267d67b84d3e80c8123d43f43c535201f4f94250,results/protocol_1/nitride/N200_seed3/finetune_last2/summary.json,6078a9dcdfb917bcbadb272a171b6213241d32c3d125ba6c1f56e80041ac4dea,True,summary_match,validated
P5-R050,main,1,canonical,fine_tune,nitride,200,4,180,20,242,50,16,0.0001,0.0849587519322176,1,unique_argmin_history_val,0.0278643406927586,results/protocol_1/nitride/N200_seed4/finetune_last2/prediction_results_test_set.csv,7295c57d5292f874c3c4a69e83b9bc59fe8e68dca4da7ac2528b276b955f6b5e,results/protocol_1/nitride/N200_seed4/finetune_last2/history_train.json,811acaeb6c9ad4fca52803a112a2f3ac5246c9afb0a27545cc1c21686ccc0936,results/protocol_1/nitride/N200_seed4/finetune_last2/history_val.json,14113c29c09dec071a784fb4582e0ce53ec1ac6b3661673a2c52bc8f6690e6eb,results/protocol_1/nitride/N200_seed4/finetune_last2/summary.json,16bd2ef342f8ee12e5a3612302e394bd7207b55b3ba0e75b89c33606db4aff1d,True,summary_match,validated
P5-R051,main,1,canonical,fine_tune,nitride,500,0,450,50,242,50,16,0.0001,0.0796709986372797,40,unique_argmin_history_val,0.0500606773421168,results/protocol_1/nitride/N500_seed0/finetune_last2/prediction_results_test_set.csv,570f5dbda6dfdc61efc1c3c59d6e1c091b794e64a7e9a2a49f6ea4529393f72d,results/protocol_1/nitride/N500_seed0/finetune_last2/history_train.json,78e94e58b6bc0f8c5f99f7878cfdbf960831edf238b5de96ea6dc8069493bb34,results/protocol_1/nitride/N500_seed0/finetune_last2/history_val.json,f5193fe13caf9e27624b0d0252106520b70d8dd06daffc09ee150800413d68cb,results/protocol_1/nitride/N500_seed0/finetune_last2/summary.json,88cd64ea4bcf02648f30d7f53fcb0c8d92870c944fff3775a8c4751c3f5a3d5e,True,summary_match,validated
P5-R052,main,1,canonical,fine_tune,nitride,500,1,450,50,242,50,16,0.0001,0.0801790088091877,31,unique_argmin_history_val,0.032559331972152,results/protocol_1/nitride/N500_seed1/finetune_last2/prediction_results_test_set.csv,7e12b3356ce38fe1a1fe1af655cd02b04706c50e43cef7ee5fa9cf4a34700690,results/protocol_1/nitride/N500_seed1/finetune_last2/history_train.json,36371851babbfd7c099bf1f8c33134d7294f87e990b5a0e2b8d880847a9e90ff,results/protocol_1/nitride/N500_seed1/finetune_last2/history_val.json,1e9aba543907bfb87d4ca1dbeecd21e4b960af669fc4d8e39f3a571ba9212ca7,results/protocol_1/nitride/N500_seed1/finetune_last2/summary.json,f9f39fbab3f918da226d576440cf45b83f00175dc3b6629c031e410c601ad186,True,summary_match,validated
P5-R053,main,1,canonical,fine_tune,nitride,500,2,450,50,242,50,16,0.0001,0.0787164768019368,50,unique_argmin_history_val,0.0190971086267382,results/protocol_1/nitride/N500_seed2/finetune_last2/prediction_results_test_set.csv,9c5f0d178407fd44226afc57701bb57d75f33a930eb88d4f829845eb52e78447,results/protocol_1/nitride/N500_seed2/finetune_last2/history_train.json,deaf3a9525adf8a0e5379af54792a5794efab1042adad134197c866dc0adb047,results/protocol_1/nitride/N500_seed2/finetune_last2/history_val.json,06354f2c558dce76fce7345e8f1a58fcbe7ded16a7279f7c21f14b2f748040b8,results/protocol_1/nitride/N500_seed2/finetune_last2/summary.json,8e0eba5e15e304f3369d250e096f8f1cf5cd8b7a4a19df647aa88f3edd1efd62,True,summary_match,validated
P5-R054,main,1,canonical,fine_tune,nitride,500,3,450,50,242,50,16,0.0001,0.0779298218428965,46,unique_argmin_history_val,0.0629487950354815,results/protocol_1/nitride/N500_seed3/finetune_last2/prediction_results_test_set.csv,d20d3d91685b84da7a2f734ad88d4b717e72b5324051d6485a008200db3e4857,results/protocol_1/nitride/N500_seed3/finetune_last2/history_train.json,a2a30b21253fd105b208761d4751aaa334f259d765e3188d681406b7e92d3076,results/protocol_1/nitride/N500_seed3/finetune_last2/history_val.json,6df47dc2aa7505ad37e1c61c572c118f8f808c54e3cec9bda82f78cca7c7f02d,results/protocol_1/nitride/N500_seed3/finetune_last2/summary.json,1e71f90292898b1d6f69eec8930cc2d05d33f11730ef0714d7c17b7ddf38fb20,True,summary_match,validated
P5-R055,main,1,canonical,fine_tune,nitride,500,4,450,50,242,50,16,0.0001,0.0787392970682545,35,unique_argmin_history_val,0.0299919256940484,results/protocol_1/nitride/N500_seed4/finetune_last2/prediction_results_test_set.csv,ab8d7eda36fbd57f96c3416d41cdfd22a151a4136b7289f260477ae3f7529c95,results/protocol_1/nitride/N500_seed4/finetune_last2/history_train.json,6fa90327da8f2c8fdac4efe5531b5b2873bad7706c799dcb95d64c8acfbe8c2d,results/protocol_1/nitride/N500_seed4/finetune_last2/history_val.json,0398a16d8b88da3b737e9ad86bae2c7f8d54d618bcb5af5ea6921f6ceff2fa01,results/protocol_1/nitride/N500_seed4/finetune_last2/summary.json,f2103ec5d7bf83a11b25f3f9ee588705640196f91616ab7a6d8c5836cee7f2ac,True,summary_match,validated
P5-R056,main,1,canonical,fine_tune,nitride,1000,0,900,100,242,50,16,0.0001,0.0757576851789986,32,unique_argmin_history_val,0.033457667699882,results/protocol_1/nitride/N1000_seed0/finetune_last2/prediction_results_test_set.csv,a89ce4114078f7ab33c21c2cf40d461009cf8c5bc055e7d26e8e05055d1944e0,results/protocol_1/nitride/N1000_seed0/finetune_last2/history_train.json,6beafb486a1ceb8ff1259088050366df879466c7478bbbecdee25f430ae808af,results/protocol_1/nitride/N1000_seed0/finetune_last2/history_val.json,940384a7263d7736097c9a94d3e005cdec78e96d2c8df3e8163ebe8dd70039ce,results/protocol_1/nitride/N1000_seed0/finetune_last2/summary.json,146f1db948d8fbb1269c5251b576288de741d25a73c77cf70a40457c6fb65604,True,summary_match,validated
P5-R057,main,1,canonical,fine_tune,nitride,1000,1,900,100,242,50,16,0.0001,0.0742913385976322,43,unique_argmin_history_val,0.0238589649753911,results/protocol_1/nitride/N1000_seed1/finetune_last2/prediction_results_test_set.csv,8a6741689140075806ef490811553b349d66ceba396f3debfa5a2045648f261d,results/protocol_1/nitride/N1000_seed1/finetune_last2/history_train.json,2882b9bb11b07fb39030c80380651ffe70112c02db11de0ebfc5a3895b29d335,results/protocol_1/nitride/N1000_seed1/finetune_last2/history_val.json,f2b2e2a3c0fcd48a41d00fbe5fca1f1cb27cd4664c98c366a68719d59ca869e3,results/protocol_1/nitride/N1000_seed1/finetune_last2/summary.json,2ef6544bbf4e652973add0bb46833df3eac40dec2ca8b23ac27347c220206191,True,summary_match,validated
P5-R058,main,1,canonical,fine_tune,nitride,1000,2,900,100,242,50,16,0.0001,0.0767615322285324,38,unique_argmin_history_val,0.021935616752931,results/protocol_1/nitride/N1000_seed2/finetune_last2/prediction_results_test_set.csv,4d4b3b469c2970e5357586dfe894307bdec5f97133f922a667947e4986a1f525,results/protocol_1/nitride/N1000_seed2/finetune_last2/history_train.json,827381afda122d51089c826906b49801b735dcb2d776ba96d30a0034d93c2440,results/protocol_1/nitride/N1000_seed2/finetune_last2/history_val.json,0308d4a920f8ed82ed346525392deec175b4fb366a3bc597636c24e2343b31a5,results/protocol_1/nitride/N1000_seed2/finetune_last2/summary.json,bf53d1b013dd4a0163b84311b0e417867d541ac11788b1d2f9a13eeec1d708e0,True,summary_match,validated
P5-R059,main,1,canonical,fine_tune,nitride,1000,3,900,100,242,50,16,0.0001,0.0762801186897415,41,unique_argmin_history_val,0.0367802589067391,results/protocol_1/nitride/N1000_seed3/finetune_last2/prediction_results_test_set.csv,b7ccb45ab70dacf104ec8d81437b0156069d5dcebf282ea647854a8404879dfa,results/protocol_1/nitride/N1000_seed3/finetune_last2/history_train.json,498b297074c536e8c7918a7b69d011da9cbb3ddced2343ea9f5a72dff574a3c6,results/protocol_1/nitride/N1000_seed3/finetune_last2/history_val.json,29b53b6adc834d7e691cee3d7ef4d49f239ecb68278bbb1f3dc4bab9ba560170,results/protocol_1/nitride/N1000_seed3/finetune_last2/summary.json,9e8a2a6a97035c42dfd0984abdbcef49c109fa079a1c8670faf7c3106e180e64,True,summary_match,validated
P5-R060,main,1,canonical,fine_tune,nitride,1000,4,900,100,242,50,16,0.0001,0.0757739642203963,49,unique_argmin_history_val,0.0215766248958451,results/protocol_1/nitride/N1000_seed4/finetune_last2/prediction_results_test_set.csv,d4bc08158f444ae59ed2890419a9693313eb0da9870c1f2c4ca8f662c4dc5546,results/protocol_1/nitride/N1000_seed4/finetune_last2/history_train.json,39eafe222ef794aaae43b9435b3eb26130961b8dee14f8e4cb5d164a44800aa8,results/protocol_1/nitride/N1000_seed4/finetune_last2/history_val.json,de09b840e07a0445c7b762fddc60effb66d76554fc967924454d4d9379e51985,results/protocol_1/nitride/N1000_seed4/finetune_last2/summary.json,bb75c95d02eff3ce1f1de38d651bd3ce4f9c1883f8a5d87c955ab0031221c89a,True,summary_match,validated
P5-R061,main,1,canonical,from_scratch,oxide,50,0,45,5,1484,50,16,0.0001,0.603628231195709,48,unique_argmin_history_val,1.011070728302,results/protocol_1/oxide/N50_seed0/train_alignn_from_scratch/prediction_results_test_set.csv,c311df4efeabcf04ff2dd229481e7194099b7bde608951d42de6a5994760baad,results/protocol_1/oxide/N50_seed0/train_alignn_from_scratch/history_train.json,5387d0585d0090e189c009fd6d2b25f55621f6770d1a36642612f47d91f4ff81,results/protocol_1/oxide/N50_seed0/train_alignn_from_scratch/history_val.json,1515d9457f9885471e205dfc82c511643f1e4e3e4f4ba267f45ded713d665f90,results/protocol_1/oxide/N50_seed0/train_alignn_from_scratch/summary.json,e790dc22048b7d095388d9a56dde5047e545a3ef312b96c7814cea33ba1079cf,True,derived_summary_omits_field,validated
P5-R062,main,1,canonical,from_scratch,oxide,50,1,45,5,1484,50,16,0.0001,0.573279585185834,24,unique_argmin_history_val,0.445791065692902,results/protocol_1/oxide/N50_seed1/train_alignn_from_scratch/prediction_results_test_set.csv,110af9fcac374c17d2de04e3796696f3eaab073c4db74d553ca365ec68b470d8,results/protocol_1/oxide/N50_seed1/train_alignn_from_scratch/history_train.json,aa61777403817b5574a07aefbfc6935e837accf16f273977b0de1ec267aa3cdc,results/protocol_1/oxide/N50_seed1/train_alignn_from_scratch/history_val.json,b2f49dcedc55144504e20ebeab89d78604d4760bb87af42d7b575be16dfff7d5,results/protocol_1/oxide/N50_seed1/train_alignn_from_scratch/summary.json,038f269a7c72ab3e1782cf7a5a474ef15c7bd25b5892f10562eb2a468c37c819,True,derived_summary_omits_field,validated
P5-R063,main,1,canonical,from_scratch,oxide,50,2,45,5,1484,50,16,0.0001,0.491109993978877,44,unique_argmin_history_val,0.755811810493469,results/protocol_1/oxide/N50_seed2/train_alignn_from_scratch/prediction_results_test_set.csv,284eba033341354d8791ea189084d1b08266561828fe381923f8145fd7ba334b,results/protocol_1/oxide/N50_seed2/train_alignn_from_scratch/history_train.json,f88e4758ed47bdcc168df1003eda7b0e1f92861bc29c524a4f60c874a640340b,results/protocol_1/oxide/N50_seed2/train_alignn_from_scratch/history_val.json,00555d00347351a8de12961d4770e97d3de219fa89a5c03a09f636cf37acabb2,results/protocol_1/oxide/N50_seed2/train_alignn_from_scratch/summary.json,75816bddab80690f93d1fe0c389ac5adc0723f4a9c58cc76e2740246200b71fa,True,derived_summary_omits_field,validated
